sentence,punc,numbers,spaces,characters,stopwords,position,order,noun,preposition,verb,adjectives,wordratio,overlaping_words,unique_words,title_words,selection,document_number
" مردان ، ڈیرہ اسماعیل خان ، ایبٹ آباد ، ہری پور اور بنوں اس صوبے کے مشہور شہر ہی ں",0.036585366,0,0.243902439,0.745454545,0.19047619,0.881818182,97,0.142857143,0.238095238,0.047619048,0.19047619,0.013673503,0.714285714,-0.700612211,0,1,18
 یہاں زیادہ تر لوگ پشتو زبان بولتے ہیں ,0,0,0.230769231,0.354545455,0.5,0.890909091,98,0,0.2,0.2,0.2,0.006503252,0.9,-0.893496748,0,1,18
" خیبر پختون خوا کے مشرقی حصوں ، ہزارہ ڈویژن خاص طور پر ایبٹ آباد ، مانسہرہ اور ہری پور میں ہندکو بولی جاتی ہے ",0.018181818,0,0.227272727,1,0.269230769,0.9,99,0.076923077,0.192307692,0.115384615,0.230769231,0.018342505,0.807692308,-0.789349803,0,0,18
 آپ نے درہ خیبر کا نام تو سنا ہو گا ,0,0,0.305555556,0.327272727,0.5,0.909090909,100,0.166666667,0.333333333,0.166666667,0,0.006003002,0.666666667,-0.660663665,0,0,18
 یہ بھی اسی صوبے میں ہے ,0,0,0.291666667,0.218181818,0.625,0.918181818,101,0,0.5,0.125,0,0.004002001,1,-0.995997999,0,0,18
 افغانستان جانے کے لیے اس پہاڑی درے میں سے گزرنا پڑتا ہے ,0,0,0.228070175,0.518181818,0.5,0.927272727,102,0.071428571,0.357142857,0.357142857,0.142857143,0.009504752,0.714285714,-0.704780962,0,0,18
 اس کی لمبائی ۵۳ کلو میٹر ہے ,0,0.068965517,0.275862069,0.263636364,0.333333333,0.936363636,103,0,0.222222222,0.222222222,0,0.004835751,0.666666667,-0.661830915,0.111111111,0,18
 یہ صوبہ اپنے قدرتی نظاروں کی فراوانی کی وجہ سے بھی مشہور ہے ,0,0,0.229508197,0.554545455,0.466666667,0.945454545,104,0,0.4,0.2,0.133333333,0.010171753,0.8,-0.789828247,0.133333333,0,18
 سوات اور کاغان کی وادیوں کا فطری حسن دیکھ کر انسان حیران رہ جاتا ہے ,0,0,0.231884058,0.627272727,0.411764706,0.954545455,105,0.117647059,0.176470588,0.352941176,0.176470588,0.011505753,0.705882353,-0.6943766,0.058823529,0,18
 یہاں جھیل سیف الملوک اس قدر حسین و دلکش ہے کہ انسان اس کے مناظر میں کھو کر رہ جاتا ہے ,0,0,0.252873563,0.790909091,0.52173913,0.963636364,106,0.043478261,0.260869565,0.260869565,0.086956522,0.014507254,0.782608696,-0.768101442,0,1,18
 دُنیا بھر سے آنے والے سیاح ان علاقوں کی سیر کرتے ہیں ,0,0,0.240740741,0.490909091,0.571428571,0.972727273,107,0,0.357142857,0.357142857,0.071428571,0.009004502,0.714285714,-0.705281212,0.142857143,0,18
 سوات کی وادی اس قدر حسین و جمیل ہے کہ اسے پاکستان کا سوئٹزرلینڈ بھی کہا جاتا ہے ,0,0,0.234567901,0.736363636,0.55,0.981818182,108,0.2,0.3,0.25,0.1,0.013506753,0.9,-0.886493247,0.1,0,18
 صوبہ خیبر پختون خوا کے لوگ اپنی مہمان نوازی اور جفاکشی کی وجہ سے شہرت رکھتے ہیں ,0,0,0.222222222,0.736363636,0.421052632,0.990909091,109,0.052631579,0.210526316,0.157894737,0.105263158,0.013506753,0.789473684,-0.775966931,0.052631579,0,18
" یہاں گندم ، مکئی ، تمباکو کے علاوہ مختلف پھل بھی پیدا ہوتے ہیں ",0.03125,0,0.234375,0.581818182,0.3125,1,110,0,0.25,0.1875,0.0625,0.010672003,0.75,-0.739327997,0,1,18
پرانے وقتوں کی بات ہے کسی ملک پر ایک رحم دل بادشاہ حکومت کرتا تھا ,0,0,0.227272727,0.891891892,0.4375,0.013513514,1,0.0625,0.3125,0.3125,0.125,0.01511335,0.625,-0.60988665,0.0625,1,19
 وہ اپنی رعایا کا بہت خیال رکھتا تھا ,0,0,0.243243243,0.5,0.6,0.027027027,2,0,0.3,0.2,0.2,0.008472636,0.7,-0.691527364,0,0,19
 اُس کی رعایا اُس سے بہت خوش تھی ,0,0,0.272727273,0.445945946,0.4,0.040540541,3,0,0.5,0.2,0.1,0.007556675,1,-0.992443325,0.1,0,19
 بادشاہ کبھی کبھی اپنے محل سے باہر نکلتا ,0,0,0.219512195,0.554054054,0.4,0.054054054,4,0,0.2,0.1,0,0.009388596,0.6,-0.590611404,0,0,19
" وہ عام لوگوں سے ملتا جلتا ، ان سے باتیں کرتا اور اُن کے حالات دریافت کرتا ",0.013333333,0,0.24,1.013513514,0.473684211,0.067567568,5,0,0.368421053,0.157894737,0.157894737,0.017174262,0.631578947,-0.614404686,0,0,19
 ایک دن بادشاہ کسی گاؤں کی طرف نکل گیا ,0,0,0.256410256,0.527027027,0.454545455,0.081081081,6,0,0.454545455,0.272727273,0,0.008930616,0.727272727,-0.718342111,0.090909091,1,19
 اسے ایک کسان نظر آیا ,0,0,0.272727273,0.297297297,0.428571429,0.094594595,7,0,0.428571429,0.142857143,0,0.005037783,0.571428571,-0.566390788,0.142857143,1,19
 وہ اپنے کھیت میں کام کر رہا تھا ,0,0,0.272727273,0.445945946,0.6,0.108108108,8,0,0.5,0.3,0.1,0.007556675,0.8,-0.792443325,0,0,19
 بادشاہ نے کسان کو سلام کیا ,0,0,0.25,0.378378378,0.375,0.121621622,9,0.25,0.375,0.125,0.125,0.006411724,0.875,-0.868588276,0.125,0,19
 کسان بادشاہ سلامت کو اپنے روبرو دیکھ کر بےحد خوش ہوا ,0,0,0.222222222,0.72972973,0.307692308,0.135135135,10,0.153846154,0.230769231,0.230769231,0.230769231,0.012365468,0.846153846,-0.833788378,0.076923077,0,19
 بادشاہ نے کسان سے پوچھا تم اس کھیت سے کتنا کما لیتے ہو ,0,0,0.25,0.756756757,0.466666667,0.148648649,11,0.066666667,0.333333333,0.266666667,0,0.012823449,0.866666667,-0.853843218,0.066666667,1,19
 کسان نے ادب سے جواب دیا بادشاہ سلامت ! یوں سمجھ لیجیے روز کا ایک روپیا کما لیتا ہوں ,0.011764706,0,0.235294118,1.148648649,0.333333333,0.162162162,12,0.047619048,0.19047619,0.285714286,0.047619048,0.019464163,0.857142857,-0.837678694,0.047619048,1,19
 بادشاہ نے پوچھا تم اس ایک روپے کا کیا کرتے ہو ,0,0,0.255319149,0.635135135,0.615384615,0.175675676,13,0.076923077,0.461538462,0.307692308,0.076923077,0.010762537,0.923076923,-0.912314386,0,0,19
" کسان نے عرض کیا عالی جاہ ! اس روپے سے چار آنے تو کھا لیتا ہوں ، چار آنے قرض اتارتا ہوں ، چار آنے قرض دیتا ہوں اور باقی بچے چار آنے ، انھیں کنویں میں پھینک دیتا ہوں ",0.024242424,0,0.248484848,2.22972973,0.452380952,0.189189189,14,0.047619048,0.166666667,0.357142857,0.119047619,0.037783375,0.880952381,-0.843169006,0.023809524,0,19
 بادشاہ نے کہا میری سمجھ میں تمھاری بات نہیں آئی ,0,0,0.224489796,0.662162162,0.5,0.202702703,15,0.083333333,0.333333333,0.333333333,0,0.011220518,0.833333333,-0.822112816,0,0,19
 مجھے اس کا مطلب سمجھاؤ ,0,0,0.25,0.324324324,0.428571429,0.216216216,16,0,0.428571429,0,0,0.005495764,0.857142857,-0.851647093,0,0,19
 کسان نے ہاتھ جوڑ کر عرض کی حضور ! چار آنے کھانے کا مطلب یہ ہے کہ میں انھیں خود پر اور بیوی پر خرچ کرتا ہوں ,0.009259259,0,0.259259259,1.459459459,0.517241379,0.22972973,17,0.068965517,0.344827586,0.275862069,0.103448276,0.024730937,0.827586207,-0.80285527,0.068965517,1,19
 چار آنے قرض اُتارنے کا مطلب ہے کہ انھیں اپنے والدین پر خرچ کرتا ہوں ,0,0,0.231884058,0.932432432,0.529411765,0.243243243,18,0,0.235294118,0.235294118,0.058823529,0.015800321,0.882352941,-0.866552621,0,1,19
" میرے ماں باپ نے مجھے پالنے پوسنے پر جو مصیبت اُٹھائی تھی اور جو خرچ کیا تھا ، وہ مجھ پر قرض ہے ",0.010416667,0,0.25,1.297297297,0.56,0.256756757,19,0.12,0.48,0.24,0.28,0.021983055,0.72,-0.698016945,0,0,19
 اُسے مکمل طور پر اُتارنا تو میرے بس میں نہیں مگر کوشش کرتا ہوں کہ کچھ نہ کچھ اُتار دوں ,0,0,0.238636364,1.189189189,0.636363636,0.27027027,20,0,0.363636364,0.227272727,0.090909091,0.020151134,0.590909091,-0.570757957,0,0,19
 چار آنے قرض دینے کا مطلب ہے کہ انھیں اپنے بچوں پر خرچ کرتا ہوں کہ جب میں بوڑھا اور کمزور ہو جاؤں تو میری اولاد میری دیکھ بھال اور خدمت کرے ,0,0,0.235714286,1.891891892,0.588235294,0.283783784,21,0,0.294117647,0.264705882,0.147058824,0.032058621,0.764705882,-0.732647261,0,0,19
 رہے وہ چار آنے جو کنویں میں ڈالتا ہوں تو اس کا مطلب یہ ہے کہ میں انھیں اللہ تعالیٰ کے راستے میں خرچ کرتا ہوں ,0,0,0.245454545,1.486486486,0.642857143,0.297297297,22,0.071428571,0.392857143,0.25,0.071428571,0.025188917,0.857142857,-0.83195394,0,1,19
 اُن سے کسی غریب اور حقدار کی مدد کر دیتا ہوں ,0,0,0.260869565,0.621621622,0.538461538,0.310810811,23,0,0.384615385,0.307692308,0.153846154,0.010533547,0.769230769,-0.758697222,0.076923077,0,19
 بادشاہ نے کسان کی یہ باتیں سنیں تو اُسے بہت خوشی ہوئی ,0,0,0.236363636,0.743243243,0.428571429,0.324324324,24,0.071428571,0.357142857,0.142857143,0,0.012594458,0.785714286,-0.773119827,0.142857143,1,19
" اُس نے کسان کو انعام دیا اور کہا جب تک تم میرا منھ سو بار نہ دیکھ لو ، اس بات کا ذکر کسی سے نہ کرنا ",0.00990099,0,0.277227723,1.364864865,0.620689655,0.337837838,25,0.068965517,0.448275862,0.24137931,0.034482759,0.023128005,0.862068966,-0.83894096,0.034482759,1,19
 کسان نے وعدہ کر لیا ,0,0,0.285714286,0.283783784,0.428571429,0.351351351,26,0.142857143,0.285714286,0.285714286,0,0.004808793,1,-0.995191207,0.142857143,0,19
 بادشاہ اپنے گھوڑے پر سوار ہو کر واپس اپنے محل میں چلا گیا ,0,0,0.237288136,0.797297297,0.533333333,0.364864865,27,0,0.333333333,0.266666667,0.133333333,0.013510419,0.8,-0.786489581,0,0,19
 اگلے روز بادشاہ کا دربار لگا ,0,0,0.233333333,0.405405405,0.25,0.378378378,28,0,0.125,0.125,0.125,0.006869705,1,-0.993130295,0,0,19
 تمام وزیر مشیر اور درباری موجود تھے ,0,0,0.216216216,0.5,0.333333333,0.391891892,29,0,0,0.222222222,0.222222222,0.008472636,0.777777778,-0.769305142,0,0,19
 بادشاہ نے کسان کی بات دربار میں موجود تمام افراد کو بتا کر اس کا مطلب پوچھا ,0,0,0.233766234,1.040540541,0.473684211,0.405405405,30,0.105263158,0.368421053,0.315789474,0.052631579,0.017632242,0.947368421,-0.929736179,0.105263158,1,19
 سب دانتوں میں انگلی دابے خاموش کھڑے تھے ,0,0,0.219512195,0.554054054,0.3,0.418918919,31,0,0.2,0.2,0.2,0.009388596,0.5,-0.490611404,0,0,19
" بادشاہ کا وزیر نہایت دانا ، زیرک اور ہوشیار تھا ",0.020408163,0,0.224489796,0.662162162,0.333333333,0.432432432,32,0,0.166666667,0.083333333,0.083333333,0.011220518,0.666666667,-0.655446149,0,1,19
 اُس نے بادشاہ سے جواب دینے کے لیے ایک روز کی مہلت لی ,0,0,0.259259259,0.72972973,0.533333333,0.445945946,33,0.066666667,0.466666667,0.266666667,0.066666667,0.012365468,0.8,-0.787634532,0.066666667,0,19
 وزیر نے اُسی وقت گھوڑے پر زین کسی اور کسان کے پاس پہنچ کر دم لیا ,0,0,0.257575758,0.891891892,0.444444444,0.459459459,34,0.055555556,0.333333333,0.166666667,0.166666667,0.01511335,0.777777778,-0.762664428,0.055555556,1,19
 اُس نے کسان سے اس بات کا مطلب پوچھا ,0,0,0.27027027,0.5,0.363636364,0.472972973,35,0.090909091,0.454545455,0.181818182,0,0.008472636,1,-0.991527364,0.090909091,0,19
" کسان نے کہا میں نے بادشاہ کو زبان دی ہے کہ میں اس کا مطلب اُس وقت تک کسی کو نہیں بتاؤں گا ، جب تک بادشاہ کا منھ سو بار نہ دیکھ لوں ",0.007575758,0,0.265151515,1.783783784,0.583333333,0.486486486,36,0.111111111,0.416666667,0.166666667,0,0.0302267,0.916666667,-0.886439966,0.027777778,0,19
 یہ سن کر وزیر پریشان ہو گیا ,0,0,0.275862069,0.391891892,0.444444444,0.5,37,0.111111111,0.222222222,0.444444444,0.222222222,0.006640714,0.888888889,-0.882248174,0,0,19
" اُس نے کسان سے کہا کوئی راستہ سوچو ، میں نے بادشاہ سے وعدہ کیا ہے کہ کل اس سوال کا جواب دوں گا ",0.010416667,0,0.260416667,1.297297297,0.576923077,0.513513514,38,0.076923077,0.423076923,0.153846154,0.076923077,0.021983055,0.884615385,-0.86263233,0.038461538,0,19
 کسان سوچنے لگا ,0,0,0.25,0.216216216,0.2,0.527027027,39,0,0,0.4,0,0.003663842,0.8,-0.796336158,0.2,0,19
 تھوڑی دیر بعد اس کے ذہن میں ایک ترکیب آ گئی ,0,0,0.266666667,0.608108108,0.692307692,0.540540541,40,0,0.307692308,0.307692308,0.076923077,0.010304557,0.615384615,-0.605080058,0,0,19
 اُس نے وزیر سے سو اشرفیاں مانگیں ,0,0,0.235294118,0.459459459,0.333333333,0.554054054,41,0.111111111,0.333333333,0.222222222,0,0.007785665,0.888888889,-0.881103224,0,1,19
 وزیر نے جھٹ سے سو اشرفیاں کسان کے حوالے کر دیں ,0,0,0.25,0.648648649,0.461538462,0.567567568,42,0.076923077,0.307692308,0.230769231,0,0.010991527,0.769230769,-0.758239242,0.076923077,1,19
 اشرفیاں پا کر کسان نے وزیر کو تمام بات بتا دی ,0,0,0.255319149,0.635135135,0.384615385,0.581081081,43,0.230769231,0.230769231,0.384615385,0,0.010762537,0.923076923,-0.912314386,0.076923077,1,19
 وزیر خوش خوش لوٹ گیا ,0,0,0.272727273,0.297297297,0.142857143,0.594594595,44,0,0,0.285714286,0.285714286,0.005037783,0.857142857,-0.852105074,0,0,19
" اگلے روز دربار لگا ، بادشاہ نے وزیر سے سوال کا جواب پوچھا ",0.016949153,0,0.237288136,0.797297297,0.266666667,0.608108108,45,0.066666667,0.2,0.133333333,0.066666667,0.013510419,1,-0.986489581,0,1,19
 وزیر نے کسان کی بتائی گئی بات حرف بحرف بتا دی ,0,0,0.255319149,0.635135135,0.307692308,0.621621622,46,0.076923077,0.153846154,0.461538462,0,0.010762537,0.846153846,-0.835391309,0.153846154,1,19
 بادشاہ جان گیا کہ کسان نے وزیر کو ساری بات بتا دی ہے ,0,0,0.259259259,0.72972973,0.4,0.635135135,47,0.2,0.133333333,0.4,0.066666667,0.012365468,0.933333333,-0.920967865,0.066666667,0,19
 بادشاہ آگ بگولا ہو گیا ,0,0,0.25,0.324324324,0.285714286,0.648648649,48,0,0,0.285714286,0,0.005495764,0.714285714,-0.708789951,0,1,19
 وہ کسان کی وعدہ خلافی پرسخت طیش میں تھا ,0,0,0.243902439,0.554054054,0.363636364,0.662162162,49,0,0.363636364,0.181818182,0.090909091,0.009388596,0.727272727,-0.717884131,0.181818182,0,19
 اُس نے کسان کی طرف فوراً پیادے بھجوائے ,0,0,0.225,0.540540541,0.3,0.675675676,50,0.1,0.4,0.1,0,0.009159606,0.8,-0.790840394,0.2,1,19
 زیادہ وقت نہ گزرا تھا کہ پیادے کسان کو لے کر بادشاہ کے دربار میں حاضر ہو گئے ,0,0,0.243589744,1.054054054,0.55,0.689189189,51,0.05,0.4,0.3,0.15,0.017861232,0.75,-0.732138768,0.05,0,19
" بادشاہ نے گرجدار اور غضب ناک آواز میں کسان سے پوچھا تم نے ہم سے وعدہ کیا تھا کہ جب تک سو بار ہمارا منھ نہ دیکھ لو گے ، کسی کو یہ بات نہیں بتاؤ گے ",0.006802721,0,0.258503401,1.986486486,0.58974359,0.702702703,52,0.076923077,0.41025641,0.179487179,0.051282051,0.033661553,0.794871795,-0.761210242,0.025641026,1,19
 تم نے وزیر کو تمام بات بتا کر وعدہ شکنی کی ہے ,0,0,0.276595745,0.635135135,0.5,0.716216216,53,0.142857143,0.357142857,0.357142857,0,0.010762537,0.928571429,-0.917808891,0.071428571,0,19
 کیا جواب ہے اس کا تمھارے پاس ,0,0,0.266666667,0.405405405,0.666666667,0.72972973,54,0,0.555555556,0.222222222,0.111111111,0.006869705,0.888888889,-0.882019184,0,0,19
 عقلمند کسان نے بڑے ادب سے عرض کی حضور ! میں وعدہ توڑنا گناہ سمجھتا ہوں ,0.013888889,0,0.236111111,0.972972973,0.333333333,0.743243243,55,0.111111111,0.222222222,0.166666667,0.111111111,0.016487291,0.722222222,-0.705734931,0.111111111,0,19
" مجھے وہ حدیث پاک یاد ہے جس میں فرمایا گیا ہے کہ جو وعدہ پورا نہیں کرتا ، اس کا کوئی دین نہیں ",0.010638298,0,0.255319149,1.27027027,0.64,0.756756757,56,0.12,0.32,0.24,0.16,0.021525074,0.72,-0.698474926,0,0,19
 پھر میں آپ سے کیا گیا وعدہ کیوں کر توڑ سکتا تھا ,0,0,0.265306122,0.662162162,0.714285714,0.77027027,57,0,0.5,0.428571429,0.071428571,0.011220518,0.785714286,-0.774493768,0,0,19
 بادشاہ نے پوچھا کیا تم یہ کہنا چاہتے ہو کہ تم نے وزیر کو ساری بات نہیں بتائی ,0,0,0.243589744,1.054054054,0.5,0.783783784,58,0.15,0.35,0.35,0.1,0.017861232,0.9,-0.882138768,0,0,19
 کسان نے جواب دیا عالی جاہ ! میں نے وزیر کو تمام بات بتائی ہے ,0.016129032,0,0.258064516,0.837837838,0.411764706,0.797297297,59,0.235294118,0.235294118,0.235294118,0.058823529,0.01419739,1,-0.98580261,0.058823529,1,19
 لیکن کیا تم نے ہمارا منھ سو بار دیکھا جو ساری بات وزیر کو بتا دی ,0,0,0.257575758,0.891891892,0.5,0.810810811,60,0.166666667,0.333333333,0.333333333,0.166666667,0.01511335,1,-0.98488665,0,1,19
 بادشاہ نے کسان سے سوال کیا ,0,0,0.25,0.378378378,0.375,0.824324324,61,0.125,0.375,0.125,0.125,0.006411724,1,-0.993588276,0.125,1,19
